round,train_accuracy,train_logloss,train_precision_bin,train_recall_bin,train_f1_bin,train_precision_macro,train_recall_macro,train_f1_macro,train_tn,train_fp,train_fn,train_tp,train_sensitivity,train_specificity,train_balanced_accuracy,train_roc_auc,train_pr_auc
113,0.9916618188869499,0.03380131125176492,0.8373085127011829,0.7184195062903614,0.7541249434210457,0.9227784917772439,0.8672378138820157,0.883117335002621,204.27671126624003,0.06011246848943184,1.6668605778553423,4.566996315687415,0.7184195062903614,0.9995736704362451,0.8672378138820157,,0.890254405782173
114,0.9919232710752145,0.03320707478190036,0.8367196702002356,0.669620740468797,0.7144711659157721,0.9407738931318231,0.8610503499644949,0.8815394676428331,212.86925795053003,0.09002187447417129,1.8011105502271583,3.7206797913511687,0.669620740468797,0.9996446910772211,0.8610503499644949,,0.8665895941065792
115,0.9911378382655485,0.034726500925821795,0.8703117581895872,0.6661586817465914,0.7209448112072612,0.9557167952576026,0.8576828179238065,0.8830165510494422,206.65041937015354,0.0507991770849818,1.7828770375059344,3.9977844595663865,0.6661586817465914,0.9995155472328462,0.8643294392246452,,0.8561032692590106
116,0.992681651855724,0.033049311109206315,0.9541415197452837,0.8214010012755439,0.8587858977417646,0.9859332054495884,0.9225058167590228,0.9396959184424225,204.17860254399721,0.10576755532322704,1.3174769123540684,4.8545042690364175,0.8214010012755439,0.9990418920438607,0.9225058167590228,,0.9174108399126399
117,0.9895706587867197,0.037126951951633555,0.8459354539660464,0.6862177685574176,0.7321212296790256,0.9289568375614797,0.8537718774189769,0.8743461649981916,210.81800799582828,0.127411785155571,2.0905614462019813,4.192421345385018,0.6862177685574176,0.9992505473790931,0.8537718774189769,,0.8981401199090481
118,0.9917459178180513,0.0346925322689484,0.9244572043782521,0.7203554863702002,0.7693183560830202,0.9705706349472644,0.8728280213117823,0.8951239891805033,210.79059752377538,0.0,1.8688318679346851,3.759554997308451,0.7203554863702002,0.9999999999999999,0.8728280213117823,,0.9175486242266158
119,0.9934374999999996,0.030136193533313132,0.8974999999999999,0.7499841044372293,0.7946141497391497,0.9654639836894308,0.8951483022186146,0.9157185734968429,206.32359375000004,0.0,1.2296875000000003,4.08171875,0.7499841044372293,1.0,0.8951483022186146,,0.9175985945679073
120,0.9934342513222686,0.02662266792942435,0.9162867043589277,0.8153882563421136,0.8515239092477831,0.9625521010569638,0.9153531103953798,0.9317700469170193,202.92832391026812,0.07951851176363305,1.0508845522524164,4.368593835491519,0.8153882563421136,0.9998155022928917,0.9153531103953798,,0.943132497990901
121,0.9916384630698786,0.030456704183750877,0.7889707346207446,0.6625913869792031,0.7025346064743784,0.9043337955011342,0.845228553552823,0.8631267283996291,204.17638861238305,0.03364523193310771,1.9420664941270158,4.206052160063707,0.6625913869792031,0.9997948461467495,0.845228553552823,,0.9117666387326456
122,0.9926538108356291,0.03065676274543406,0.900316294255688,0.7345302029875033,0.7899589871238173,0.9496853224171107,0.8704016487138255,0.8962915987972371,219.3175696357515,0.06672788490970309,1.6340679522497703,4.202020202020202,0.7345302029875033,0.9998451789213232,0.8704016487138255,,0.9262500998371319
123,0.9903427381177807,0.034217448654136305,0.8371520545351259,0.6222806007979271,0.6823014769455746,0.9177240566666691,0.8150221409594635,0.8426252187929132,214.77125544404473,0.01609543647036546,1.9341033895095625,3.580193145237644,0.6222806007979271,0.999810641923878,0.8229751801565852,,0.8847270921875159
124,0.9909194097616344,0.03284681481724551,0.7915563122714085,0.6353732312585888,0.6801857784008292,0.9236721645319482,0.8500314491359093,0.870179501236483,213.3800605372682,0.02364737041241014,2.2610669693530077,4.180476730987514,0.6353732312585888,0.9998012826015763,0.8500314491359093,,0.8654794082757672
125,0.9925535779150018,0.03335453966127961,0.8570650199782056,0.7227924515247435,0.764570116417903,0.9494529458447254,0.885996661650494,0.9050170361543527,189.8425354159099,0.01798038503450781,1.4013803123864874,4.009444242644388,0.7227924515247435,0.999800217944061,0.885996661650494,,0.8840382805960657
126,0.9921297400429286,0.03193474515438802,0.8330550918196995,0.6845641519621963,0.7282631431689385,0.9343104948933835,0.8641041604075234,0.8839098165200063,180.8912473169568,0.0,1.412592415931314,3.671118530884808,0.6845641519621963,1.0,0.8641041604075234,,0.8768451878385888
127,0.9902933563416739,0.03413884258717439,0.80565142364107,0.6805376892305279,0.7194880698261611,0.9318781638736127,0.8739152544723737,0.8910444232666315,180.770707506471,0.05478861087144089,1.4672131147540983,4.266393442622951,0.6805376892305279,0.9995620172983439,0.8829747885534781,,0.8656361546262592
128,0.9895355241417292,0.03730749108353221,0.8224710850009179,0.6923142489968266,0.7319931942685256,0.9297177178429693,0.8696552334640755,0.8869321625412309,197.57352671195156,0.09564898109050854,1.9730126675234072,3.8333027354507068,0.6923142489968266,0.9996306956254682,0.8773658998859591,,0.8477903586092499
129,0.9918401332223146,0.03393886060355826,0.8594504579517068,0.6701392778744983,0.7209988264399443,0.9590486857546707,0.8679255923094391,0.8915638361691365,213.69825145711908,0.06594504579517069,1.6274771024146546,4.609492089925062,0.6701392778744983,0.9992672772689426,0.8679255923094391,,0.8682057129391632
130,0.991780342777195,0.03376537053340099,0.8342077649527805,0.6684857115602132,0.713075941912856,0.9440927440114728,0.8654600645943772,0.8856120802834818,198.5262329485834,0.0,1.7962574326687653,3.8912207065407487,0.6684857115602132,1.0000000000000002,0.8654600645943772,,0.856355346612759
131,0.9896093900327109,0.03734373726694293,0.7864072221153228,0.6285642232823299,0.6687424126859892,0.9003766965324669,0.8261965838742072,0.8438806142747255,206.20146238214355,0.08408697325380027,2.2330190494516065,3.35886088127766,0.6285642232823299,0.9993917691726463,0.8261965838742072,,0.8905018660651022
132,0.9944909651828998,0.02635599659439011,0.903702071397091,0.8234992053634627,0.8561499104144831,0.9597308549995079,0.9225473109232473,0.9373841730003657,173.13464081092994,0.0,0.7238871749669458,3.828999559277215,0.8234992053634627,0.9999999999999999,0.9225473109232473,,0.9303574746805113
133,0.9911810478990143,0.03553178146783419,0.8530751051933828,0.6686784222751714,0.7237457992762406,0.9530046636536915,0.8650273022268526,0.8904174902203257,208.91924606605568,0.02317136434376621,1.8020058793014007,3.629949853017464,0.6686784222751714,0.9996435174716344,0.8650273022268526,,0.855049641166945
134,0.9919999999999999,0.03305703846392359,0.972375,0.7732005050505052,0.8245976985172636,0.9927672391958322,0.8970003707285621,0.9207542307358871,204.98466666666667,0.051666666666666666,1.6104999999999998,4.340833333333333,0.7732005050505052,0.9996335697399525,0.8970003707285621,,0.9270116087653572
135,0.9912694255281999,0.03733563201845521,0.8675571852627902,0.7129366326590002,0.7547275988082692,0.9569222610782083,0.8836140174479207,0.9024660008046149,213.46481578487865,0.09952854897852279,1.7096210930679239,3.4480530818927884,0.7129366326590002,0.9994633945539353,0.8836140174479207,,0.839004851403236
136,0.992,0.030261843450476392,0.8450225563909773,0.7068503987240828,0.7547737039467016,0.9376515341335382,0.8725725677830939,0.8945053107757036,177.17978947368417,0.020842105263157894,1.288,4.4936842105263155,0.7068503987240828,0.9997684210526315,0.8725725677830939,,0.9467819749879652
137,0.9935528837776615,0.03020018318204374,0.9154656112314239,0.7649526404361743,0.8117705957963691,0.978171132090338,0.9060779929833771,0.9278865638306595,197.08956264157518,0.017250392054364874,1.3171284195852935,4.352326189231574,0.7649526404361743,0.9998083289771736,0.9060779929833771,,0.9122358991457581
138,0.9912601303035119,0.03459357843393326,0.7921273069850855,0.6487410597771315,0.6946837586254053,0.8996318828933162,0.8319047769832942,0.8528720315323818,217.86461147306534,0.09979342126171936,1.9582075321786112,4.068329890354362,0.6487410597771315,0.9994956354575325,0.8319047769832942,,0.9000440522180938
139,0.9899082568807341,0.03665365810622701,0.7537614678899083,0.6248268001112037,0.6621265368035044,0.9082747650964603,0.8490189046427578,0.865023882126229,192.04018348623856,0.0,2.1722935779816512,4.051376146788991,0.6248268001112037,1.0,0.8490189046427578,,0.8535656254060351
140,0.991807857009868,0.031146070485752755,0.8311301433625023,0.6717138537004483,0.723767363930721,0.9153280891471237,0.8396737207433539,0.8636494049640462,223.42878421150627,0.015825730776391732,2.041705455222491,3.6961459690932785,0.6717138537004483,0.9998138149320426,0.847493493597571,,0.9253145567888547
141,0.9910628790296839,0.036386694439259404,0.7835712005836486,0.6727886221662154,0.7142439050115397,0.9157146332036228,0.8647936088807456,0.8832535982680535,208.62448132780082,0.015799553143951484,1.813597191190552,4.388764762208744,0.6727886221662154,0.9998244494095115,0.8647936088807456,,0.8624722337671296
142,0.9947053800170795,0.026279534582108948,0.8382578992314262,0.7178314313070933,0.7517139935028772,0.9468930521333662,0.8894024791035893,0.9049664472017532,211.60580700256193,0.0,1.301280956447481,4.227497865072587,0.7178314313070933,1.0,0.8894024791035893,,0.8895139979142412
143,0.992326139088729,0.032133520667423185,0.8313120931825968,0.6694950879123542,0.7189980310124194,0.9436339481098852,0.8665540987123722,0.8893678571721397,205.86810551558756,0.015827338129496403,1.4681055155875298,4.061710631494805,0.6694950879123542,0.9998241406874501,0.8665540987123722,,0.877431477586775
144,0.9913907284768211,0.03411064752775307,0.8422185430463575,0.6468548063415612,0.702577389418017,0.9497241732227432,0.8564572044952836,0.8820658537887258,207.4779801324503,0.0,1.518211920529802,3.62864238410596,0.6468548063415612,0.9999999999999999,0.8564572044952836,,0.8744227570938672
145,0.9915672235481302,0.03400943518484572,0.8938743038981701,0.6935456852879286,0.7494564526784098,0.9571299914834915,0.8613313151976636,0.8870737489583735,192.67080350039777,0.0,1.7775656324582338,4.013524264120924,0.6935456852879286,0.9999999999999999,0.8613313151976636,,0.8942291922243144
146,0.9918144611186905,0.03256241679639078,0.959367894497499,0.7834875258135832,0.8488306458368781,0.9869116105366321,0.9025100202965143,0.9333909178197517,204.55889040472942,0.06753069577080492,1.7412460209185994,4.904274670304684,0.7834875258135832,0.9992496589358801,0.9025100202965143,,0.9385179428683585
147,0.9897020963589555,0.03676498721742398,0.7896548100667262,0.65663476832105,0.6989825943098238,0.9185788104294522,0.8569969623167457,0.8756689631586423,206.30029422581833,0.054063994115483634,2.093784479588084,3.872195660169179,0.65663476832105,0.999617339468013,0.8569969623167457,,0.8658704470230978
148,0.9930319814186169,0.030751383963177555,0.8592358151050308,0.7504009569133744,0.7920589292209183,0.9348799212882832,0.8838613306839458,0.9029717383369741,224.5165267107379,0.022333392889047704,1.6360550294800786,4.2887261032696085,0.7504009569133744,0.9998123244295039,0.8838613306839458,,0.9186755932366744
149,0.99274736660335,0.0320047589142072,0.9373165256432395,0.7553872593762077,0.8087735311339996,0.9758777973971238,0.8886589206568485,0.913447141677918,214.44120186496286,0.0,1.40821965118287,3.8433776549818695,0.7553872593762077,1.0000000000000002,0.8886589206568485,,0.9002530868368278
150,0.9939996249765609,0.030944603206385306,0.9594974685917869,0.7982958756350842,0.8437338547275085,0.9858297789126461,0.908336012072183,0.929480984334732,212.38308644290268,0.0,1.4147759234952186,4.596849803112695,0.7982958756350842,0.9999999999999999,0.908336012072183,,0.9226845414118522
151,0.9923743500866551,0.029286872242826997,0.7795493934142115,0.703982834034827,0.7299727447440879,0.920714446797092,0.8861855244697532,0.8975173981241302,181.72963604852683,0.06863084922010398,1.094107452339688,3.7856152512998262,0.703982834034827,0.9992374350086657,0.8861855244697532,,0.8893508062053908
152,0.993897668596464,0.026545127990292287,0.7932248474417151,0.7351822875919262,0.7554365717211907,0.9170667027091728,0.8910592419628567,0.8996577563216359,188.1406665623533,0.010483492411203254,1.01157878266312,3.615709591613206,0.7351822875919262,0.9998387155013663,0.8910592419628567,,0.9006789263796432
153,0.9913621262458472,0.03417302472202285,0.9007751937984495,0.7217712962563461,0.77330975378171,0.9639529524421351,0.8787418274530839,0.9023268425662399,222.0803986710964,0.07242524916943521,1.8803986710963456,4.065116279069767,0.7217712962563461,0.9998319599787252,0.8787418274530839,,0.8901392453012527
154,0.9907711238720263,0.03737037406461315,0.845980311730927,0.6778612179453033,0.7282850910824659,0.959081532492263,0.8798452931400018,0.902608118510805,173.92514356029534,0.0,1.4680065627563577,4.713084495488105,0.6778612179453033,1.0,0.8798452931400018,,0.8450785451901007
155,0.9944976925807597,0.026588431020763754,0.9320198793042244,0.8093148509282695,0.8500815514378126,0.9823397097644734,0.9237380076437585,0.9427214073747208,193.52751153709616,0.01508697195598154,0.9460418885339013,4.44959176428825,0.8093148509282695,0.9998225062122826,0.9311927467278905,,0.9210560982784339
156,0.9931999222848262,0.033106203680859626,0.8092092481056927,0.6973893925516231,0.7344816787598991,0.9275656406878549,0.8750207114302706,0.891857100574909,187.24927142024478,0.016514474451136584,1.0988925587721003,3.6090926753448622,0.6973893925516231,0.9998057120652809,0.8831808046884793,,0.8756287952818099
157,0.9926527455529774,0.03404879281842028,0.8364269141531322,0.737398261702206,0.7736043452980808,0.9320734648665248,0.8863905461643279,0.9025479333302298,183.90525908739366,0.0,1.1482985305491107,3.7376256767208043,0.737398261702206,0.9999999999999999,0.8863905461643279,,0.9071669076538303
158,0.9915850935943671,0.03503040194223425,0.8185213807315816,0.675004516349184,0.727505272791208,0.939329609749104,0.8715741642745163,0.8957966125183631,206.03709428129835,0.05323716297441181,1.624420401854714,3.805941954319079,0.675004516349184,0.9996224314682665,0.8715741642745163,,0.8718277216449807
159,0.9919441460794843,0.03317435154306231,0.7746151092015753,0.656510129684136,0.6940920983554512,0.911203230545633,0.8563610440758668,0.8730138064719356,201.0119942713928,0.0,1.720372359470104,3.95327604726101,0.656510129684136,1.0000000000000002,0.8563610440758668,,0.8714348125731461
160,0.9933576884755895,0.030709006052070515,0.8571903022251742,0.6958770223466338,0.7454863699315203,0.9536644110662733,0.8764174218342268,0.8994981383462746,204.4325805380272,0.0,1.4890401859847227,4.043175024908668,0.6958770223466338,0.9999999999999999,0.8764174218342268,,0.856985873480428
161,0.9900654228252966,0.04205012052390332,0.7815907438817542,0.6849490264198282,0.7225423828047246,0.9170091008622381,0.873598816577978,0.8899003657805417,156.7945238672159,0.023988369275502786,1.482675066634359,3.9021080688151195,0.6849490264198282,0.9997334625636053,0.873598816577978,,0.841942008814202
162,0.9921783990680643,0.031566610901350704,0.7883175237144283,0.6799328784600875,0.7158439469223293,0.9186132702328661,0.8685069617795527,0.88438225237375,214.65468463970717,0.0,1.7566982859044766,3.8959893493093687,0.6799328784600875,0.9999999999999998,0.8685069617795527,,0.8939198719916394
163,0.9926089007705614,0.03189064724113716,0.9213712847932063,0.711068506374372,0.7768690434721501,0.9882411190266289,0.8869071105546965,0.9178764239409505,210.24374901714106,0.0,1.6983802484667399,4.175027520050323,0.711068506374372,0.9999999999999998,0.8869071105546965,,0.882355871838155
164,0.9935854152599596,0.029999463280942572,0.8670872721134368,0.7231554232398258,0.7610716989515101,0.9640290651902874,0.8951614986911365,0.9125500167632816,207.57511816340312,0.026164753544902095,1.4957798784604996,3.7786968264686025,0.7231554232398258,0.9998144343720219,0.8951614986911365,,0.8583935169760954
165,0.990369181380417,0.03472235771286583,0.7130117964788911,0.5894475211489658,0.6348349442839635,0.8871893727058174,0.8302061932479267,0.8504620596149355,198.13590155163186,0.01765650080256822,1.8184412341715712,3.5059746745140004,0.5894475211489658,0.999803816657749,0.8302061932479267,,0.8486524685324791
166,0.9901365705614568,0.035942424097609636,0.881670460293374,0.7105039529261836,0.7612177117309233,0.9438655065917009,0.8632091757441861,0.8860602541133588,191.19650986342947,0.02940060698027314,2.0136570561456746,3.809749620637329,0.7105039529261836,0.9997914850568776,0.8632091757441861,,0.9337838720252328
167,0.9911404335532515,0.03802691244991117,0.9000942507068802,0.7280941364635994,0.7870741071683579,0.9573964529501046,0.8760169080055978,0.9031627819981005,187.04128180961357,0.0,1.723468426013195,4.385673892554194,0.7280941364635994,0.9999999999999999,0.8760169080055978,,0.9080172764167392
168,0.9926446004680709,0.03367456283919843,0.816950852557673,0.689855388676853,0.7277488253416036,0.9345051201310407,0.8747672128940934,0.8917861960874988,214.8590772316951,0.0,1.7395519893012372,3.9379806084921434,0.689855388676853,0.9999999999999999,0.8747672128940934,,0.8549989250417076
169,0.9924255768892021,0.031219505655599025,0.8706403029769244,0.7061622922905291,0.7542103341355225,0.9543390441337598,0.8756167486438757,0.897859933335586,204.8476307909107,0.02924079619517351,1.5060771534261055,3.7444072573542364,0.7061622922905291,0.9996246663324345,0.8756167486438757,,0.8731303507806824
170,0.9909145070002978,0.034406157816047465,0.8292622381094233,0.6587444726854913,0.7101510865051113,0.9333920955055369,0.8526808749391062,0.8760755108207134,213.69630622579683,0.06493893357164135,2.000744712540959,3.910634495084897,0.6587444726854913,0.9998493296204837,0.8526808749391062,,0.8798117516532775
171,0.9920634920634919,0.03419735184768687,0.8900226757369613,0.7261661807580173,0.7739230757871108,0.9747523992124907,0.8967157742217767,0.9186214746252883,185.0434618291761,0.04308390022675737,1.7286470143613002,4.107331821617536,0.7261661807580173,0.9998050502252183,0.8967157742217767,,0.8813938901487414
172,0.9927648578811371,0.03072444370048804,0.9164513350559863,0.7241998053625962,0.7830250846990542,0.9702995148651328,0.8777734179435824,0.9053672736733231,215.86993970714903,0.029112833763996555,1.6473729543496987,4.219810508182601,0.7241998053625962,0.9998224827209515,0.8777734179435824,,0.9152938381771214
173,0.9920065252854813,0.03382473371894694,0.8734984428296009,0.7595958772059916,0.8048544155681188,0.9550010530668269,0.9017311720899603,0.9224919880913283,221.66264274061993,0.18858075040783034,1.4885807504078303,4.7215334420880914,0.7595958772059916,0.9994945257014987,0.9017311720899603,,0.8946974693004297
174,0.9942418426103647,0.029990175035821142,0.8623800383877159,0.7781116899734942,0.7990770057236768,0.9665718775268979,0.9272486964450121,0.9363070480721603,177.96948176583493,0.032437619961612284,1.1216890595009597,4.181573896353167,0.7781116899734942,0.9998022096343805,0.9272486964450121,,0.8600196402572001
175,0.9911487758945384,0.03599041732917993,0.716949152542373,0.6124334140435838,0.642547379906137,0.8822961586282887,0.8345594565509821,0.8473276697463137,185.97156308851228,0.0,1.8301318267419961,3.814877589453861,0.6124334140435838,1.0,0.8345594565509821,,0.8300475303380059
176,0.9932710280373832,0.027278625351312463,0.8398798397863819,0.6689223611279687,0.7190733388242531,0.94871311621226,0.8663181180190527,0.8898358372929545,212.8168224299066,0.031028037383177567,1.42,3.7478504672897204,0.6689223611279687,0.9996017253774263,0.8663181180190527,,0.8870180776250693
177,0.9948780987502559,0.024667619750469987,0.7611145257119443,0.6995492726900228,0.7200018004258939,0.9057222788408342,0.8776377791436181,0.8864995500767435,198.44478590452775,0.0,0.934439664003278,3.9244007375537806,0.6995492726900228,0.9999999999999998,0.8776377791436181,,0.922216194654538
178,0.9930236245441573,0.030931584812682544,0.8846995401934358,0.7764960872856862,0.8146817675040285,0.9488676101705422,0.8982360251770058,0.9155618441062603,205.14333280482003,0.06912953860789599,1.2345013477088949,3.9346757570952913,0.7764960872856862,0.9998396066389608,0.8982360251770058,,0.9193107967296329
179,0.9929424538545063,0.031959767646670884,0.8955040817147225,0.7339850341479007,0.7820980736573431,0.9753168982298397,0.8978286931904648,0.9202319429974148,212.49366630474117,0.056098443720593555,1.5369163952225844,3.9741223307998563,0.7339850341479007,0.9996021386970174,0.8978286931904648,,0.8568048562345146
180,0.9929595172240382,0.03206859848907662,0.8491325119436761,0.7866524180705724,0.8120009317645728,0.9278970610711631,0.9003666918112478,0.911157208036134,170.77042997234093,0.0,0.9751068644707065,4.405079205431229,0.7866524180705724,1.0,0.9003666918112478,,0.9402699072227101
181,0.9923899257111796,0.030926156956206822,0.764993658271426,0.6612238006602928,0.6974476550337018,0.8951424383582364,0.8471909907450764,0.8633109409691747,206.71516579090417,0.0,1.6852690704837832,3.9650298967204205,0.6612238006602928,0.9999999999999999,0.8471909907450764,,0.9015351121229771
182,0.9930607651912977,0.030545327150124715,0.8441485371342836,0.665232501307145,0.714806813175155,0.9559049727197403,0.8700318545545475,0.8930043507248059,198.3008252063016,0.0,1.3567141785446362,4.137659414853713,0.665232501307145,1.0,0.8700318545545475,,0.8733082302744792
183,0.993834208723453,0.03349610274579706,0.8604704270381365,0.7466776201647176,0.7738979296223855,0.967831490193275,0.9141015412995317,0.9261032195880791,189.76090431605388,0.0,1.0915734185887187,4.6567709522722085,0.7466776201647176,1.0,0.9141015412995317,,0.8449624563371733
184,0.9915319476520401,0.033989040641559276,0.9200586989992303,0.6912121045492872,0.7412903365559256,0.9859482052343738,0.8757158202904113,0.8986295406813348,205.13221709006933,0.029830638953040802,2.01481909160893,3.190723633564281,0.6912121045492872,0.9997884351847304,0.8757158202904113,,0.8854530178448827
185,0.9925584691708008,0.03311478805069199,0.8607370659107015,0.6888551148827546,0.740559680699872,0.9619427605212635,0.879683538323298,0.9036661296875984,193.26381998582568,0.029943302622253722,1.426293408929837,4.111622962437988,0.6888551148827546,0.9998174188864496,0.879683538323298,,0.8696381077124301
186,0.9918019610995017,0.03319083559490321,0.8548464877029416,0.6786098057758563,0.7308414829914589,0.9405886292538278,0.8566654558536894,0.8806555985945085,220.71917698119276,0.0,1.9958206076193539,4.007555055457322,0.6786098057758563,1.0,0.8566654558536894,,0.8879348852287606
187,0.9925255704169946,0.03166675539749937,0.8511014948859168,0.6859746731107864,0.730664321178466,0.9484696486632601,0.8697379266419392,0.890140559717514,220.79366640440597,0.0,1.7614083398898508,3.1801730920535003,0.6859746731107864,1.0000000000000002,0.8697379266419392,,0.8678281020674385
188,0.9895525330179384,0.036708036562200085,0.8241671594717129,0.6252600346627549,0.6734658118454688,0.9460339923870733,0.8519558600280066,0.8733266728445637,190.3601419278533,0.0,2.0114330770747095,3.3112556672580324,0.6252600346627549,1.0000000000000002,0.8519558600280066,,0.8427568648026235
189,0.992138645703055,0.03226139185655556,0.8091834911559761,0.701514648772108,0.7429961270574641,0.9171245723769266,0.8668169036816443,0.8857754939262685,222.24191531177414,0.0855815615508308,1.7591566910845093,3.8359835626228342,0.701514648772108,0.9994230714016143,0.8668169036816443,,0.8977464429300096
190,0.9909989670945845,0.033737337111724656,0.8851999409768333,0.645851802027101,0.7172557105269326,0.9634003995885314,0.8480800270568029,0.8815714623256153,219.25247159510104,0.049874575770990116,1.9412719492400765,3.5922974767596285,0.645851802027101,0.9996958867331035,0.8480800270568029,,0.8827990980175382
191,0.989122418879056,0.038683609479592124,0.7297197640117994,0.6142448904340497,0.6483752399681602,0.8882716984121884,0.8359728796007935,0.8502705700089964,199.0501474926253,0.03115781710914454,2.3278023598820057,3.439343657817109,0.6142448904340497,0.9998100133103102,0.8359728796007935,,0.847281302948717
192,0.9913300909283148,0.034587759841608605,0.8201099598223728,0.6426741511114529,0.6885976033787411,0.9251538324536365,0.8404671967143997,0.8613902502524438,220.08648762952004,0.08014379361387186,2.1994079086487632,3.8870797208712204,0.6426741511114529,0.9995628432900684,0.8404671967143997,,0.8646231622666544
193,0.9933347667168352,0.029583391009892983,0.8888411094388304,0.7228673533876717,0.7762640160277606,0.9838003803315976,0.9043276779838809,0.9292444998708187,179.3928187486562,0.0,1.1550204257148997,4.224252848849709,0.7228673533876717,1.0,0.9043276779838809,,0.8827231634854821
194,0.9946515397082659,0.024836132696376342,0.9055105348460291,0.7673944936748824,0.8122830168211043,0.974386441451878,0.908089467258835,0.9291398601401025,213.12042139384113,0.0,1.4322528363047002,3.9721231766612646,0.7673944936748824,0.9999999999999999,0.908089467258835,,0.9191881702209626
195,0.9920768712070129,0.032601392470165746,0.8743467633175995,0.6893596766236686,0.7387420471751222,0.9632147600052192,0.8746782123189026,0.8973650952347766,201.11395819285232,0.02612946729602158,1.4881995954146996,3.8487862440997973,0.6893596766236686,0.9998146846291065,0.8746782123189026,,0.8712427018010607
196,0.9942969167706293,0.026564794039413114,0.881268936018535,0.7976150357098495,0.8287125140448968,0.9684206901073357,0.9291905076309941,0.9434256063529111,213.5745856353591,0.10782391730529317,1.1215469613259668,4.194261272500445,0.7976150357098495,0.9996360561873193,0.9291905076309941,,0.8848203891776278
197,0.995505617977528,0.02612621987225503,0.8314606741573035,0.7683112019067077,0.7928766697306024,0.957953141932004,0.928724889342867,0.9398176753196557,182.52259675405747,0.0,0.731585518102372,3.4886392009987515,0.7683112019067077,1.0,0.928724889342867,,0.8571586777965913
198,0.9911216336194141,0.034547213220566614,0.8381177863273158,0.6828923296295302,0.7263223072289943,0.9337824284885462,0.8603858214492667,0.879953157957923,215.55327019828349,0.07709381473808818,1.9088487718259837,3.90559337081977,0.6828923296295302,0.9997023378324839,0.8666006779156769,,0.8514313092263478
199,0.9900035701535166,0.035613715470982445,0.80356221984212,0.6643379142575858,0.7066747278218394,0.9248032354198693,0.8599984303918878,0.8787187922922659,206.7224205640843,0.05533737950731882,2.0526597643698676,3.9136022848982495,0.6643379142575858,0.999607536315551,0.8599984303918878,,0.8859952141574443
200,0.9925359208807614,0.030874125509441006,0.8297567954220316,0.6956364217980191,0.7401260141531112,0.9392327753186629,0.8758074252180921,0.8962132372746161,212.30528083597682,0.08135846239970143,1.8615413323381227,3.9811532002239227,0.6956364217980191,0.9998112332658939,0.8758074252180921,,0.8817757054771941
201,0.9930278884462148,0.03161948499550444,0.9035524568393092,0.7464931040628248,0.7888720730354193,0.9812448336015573,0.9063640819118902,0.9256999277743994,214.53934262948204,0.0,1.4935258964143427,4.3041168658698545,0.7464931040628248,0.9999999999999996,0.9063640819118902,,0.8868700525112323
202,0.9910233393177736,0.03554711957156564,0.8339650242702308,0.6442924586551156,0.7069542146689388,0.9383567203847047,0.8475659292345044,0.8768520265986172,216.0155595451826,0.14043486933971674,1.9724715739078396,3.806702573309394,0.6442924586551156,0.9993732119024631,0.8475659292345044,,0.8719442540555389
203,0.9903038138332255,0.035179957656359805,0.8595669036845509,0.6449231790618345,0.7107290319605528,0.9525527992100474,0.8500922069952945,0.880524950688511,216.5648028442146,0.058177117000646414,1.9036845507433746,4.195701357466063,0.6449231790618345,0.9998313706753605,0.8500922069952945,,0.8696583253175132
204,0.992317094464816,0.0338693996866396,0.8514776843744891,0.6796300201748081,0.7278383930102336,0.9568259689771816,0.8743620171102535,0.8967148891141821,195.71625632966658,0.071416099179326,1.244805308189279,4.106163785577091,0.6796300201748081,0.9994240297607329,0.8743620171102535,,0.8486511066957957
205,0.9934255270913627,0.030570384798560477,0.9369345231961421,0.8393950189461413,0.8738557646288322,0.9859692573115889,0.9401918892554008,0.9559036767715056,164.49285876218545,0.07027884833371117,1.185218771253684,4.5542960779868515,0.8393950189461413,0.9995015684515342,0.9401918892554008,,0.9262633818089497
206,0.9930629669156884,0.03290918450056642,0.8367129135538954,0.696212698720703,0.7373193094110916,0.9454007454183095,0.8785198598721906,0.8973690284795446,195.35467805051582,0.030060476698683742,1.527570259694059,4.428139452152259,0.696212698720703,0.999816704410374,0.8785198598721906,,0.86013142038953
207,0.9896313364055302,0.036226909920167104,0.7829163923633969,0.623972360205079,0.6740286997034856,0.9041208615124,0.8294978175646626,0.8520626522205847,221.0077353522054,0.06500987491770902,2.082620144832126,4.276497695852536,0.623972360205079,0.999473571171777,0.836410259960976,,0.8834343099107159
208,0.9917122752150116,0.03576883178929013,0.8631743549648161,0.6799275001776957,0.7307316902652933,0.9511344679099195,0.8631724347966283,0.8867235449303748,216.65504300234554,0.19530883502736512,1.6863174354964814,3.9885848318999217,0.6799275001776957,0.9993493475234576,0.8631724347966283,,0.8565207090534626
209,0.9919060052219321,0.032232059541342145,0.8387293298520453,0.6407117990799452,0.6848991143945168,0.9674831718181433,0.8721756155178111,0.8923921721520788,215.26527415143602,0.08825065274151436,1.5010443864229766,2.942297650130548,0.6407117990799452,0.9994618862637712,0.8721756155178111,,0.8195189662273756
210,0.9917374881964113,0.03509738507171771,0.8359301227573179,0.708940937092495,0.744011398579387,0.9541822949450711,0.8949567763838298,0.9103227120339542,177.40675165250238,0.0,1.3021718602455143,3.96010387157696,0.708940937092495,0.9999999999999998,0.8949567763838298,,0.826641776080362
